row_id,user_id,video_id,score
63842,24762,1130,0.444444
63843,24762,4636,0.796296
63844,24762,1755,0.185185
63845,24762,2384,0.637566
63846,24763,7137,0.988095
63847,24763,4633,0.5
63848,24763,4631,0.761905
63849,24765,5422,0.984127
63850,24765,275,0.166667
63851,24765,4659,0.623016
63852,24765,1010,0.357143
63853,24765,2175,0.84127
63854,24765,1650,0
63855,24766,7240,0.77381
63856,24766,1976,0.714286
63857,24766,5133,0.480159
63858,24767,3691,0.87037
63859,24767,5677,0.111111
63860,24767,6962,0
63861,24768,4494,0
63862,24768,3849,0.311688
63863,24768,31,0.369048
63864,24768,6921,0.619048
63865,24768,3496,0.181818
63866,24768,5747,0.371212
63867,24768,3237,0.136364
63868,24768,1575,0.790043
63869,24768,6154,0.609307
63870,24768,4980,0.564935
63871,24769,6589,0
63872,24769,7150,1
63873,24770,3375,0.166667
63874,24770,2555,0.309524
63875,24770,4066,0.901361
63876,24770,939,0.94898
63877,24771,4739,0.780423
63878,24771,6323,0.257937
63879,24771,3159,0.689153
63880,24771,6718,0.161376
63881,24771,1403,0.170635
63882,24771,5543,0.779101
63883,24772,6558,0.987395
63884,24772,5578,0.990196
63885,24772,3872,0.84127
63886,24772,3358,0.441643
63887,24772,2167,0.337535
63888,24772,1219,0.175537
63889,24772,5632,0.514939
63890,24772,1002,0.313725
63891,24772,31,0.469188
63892,24772,4885,0.370682
63893,24772,3416,0.421102
63894,24772,3672,0.201214
63895,24772,3444,0.136788
63896,24772,2394,0.712418
63897,24772,4815,0.839402
63898,24772,545,0.220355
63899,24772,1634,0.253035
63900,24772,2506,0.68394
63901,24773,3811,0.73545
63902,24773,2009,0.305996
63903,24773,3978,0
63904,24773,5657,0.270723
63905,24773,3208,0.564374
63906,24773,1494,0.312169
63907,24774,3369,0.589286
63908,24774,6975,0.922619
63909,24775,4851,0.33631
63910,24776,4788,0.495238
63911,24776,4979,0.0238095
63912,24776,6025,0.714286
63913,24776,6504,0.944444
63914,24776,2303,0.885714
63915,24777,6538,0.351852
63916,24777,4940,0.867725
63917,24777,6733,0.981481
63918,24778,2399,0.103741
63919,24778,1976,0.629252
63920,24778,39,0.588435
63921,24778,383,0.709184
63922,24778,501,0.372449
63923,24778,5522,0.755102
63924,24778,177,0.680272
63925,24779,5553,0.539683
63926,24779,6775,0.404762
63927,24779,2941,0.0714286
63928,24780,4194,0.479762
63929,24780,2986,0.905952
63930,24780,1744,0.882143
63931,24780,4506,0.655952
63932,24780,382,0.797619
63933,24780,7375,0.534524
63934,24780,4555,0.025
63935,24780,1950,0.438095
63936,24780,3897,0.345238
63937,24780,1733,0.204762
63938,24780,1761,0.644048
63939,24781,1361,0
63940,24781,1212,0.916667
63941,24782,878,0.685464
63942,24782,5986,0.880952
63943,24782,681,0.615288
63944,24782,78,0.901003
63945,24782,627,0.130326
63946,24782,4590,0.313283
63947,24782,6426,0.205514
63948,24782,4171,0.724311
63949,24782,1486,0.111529
63950,24782,1212,0.263158
63951,24782,6712,0.906015
63952,24782,4636,0.462406
63953,24782,1489,0.865915
63954,24785,1252,0
63955,24785,2172,0.944444
63956,24786,5603,0.6
63957,24786,4644,0.933333
63958,24787,5374,0.93956
63959,24787,3158,0.126374
63960,24787,3706,0.516484
63961,24789,247,0.142857
63962,24789,2574,0.821429
63963,24789,711,1
63964,24789,527,0.0714286
63965,24789,527,0
63966,24789,6860,0.239796
63967,24791,38,0.110016
63968,24791,4259,0.778325
63969,24791,2303,0.695402
63970,24791,3424,0.0492611
63971,24791,3424,0.0394089
63972,24791,54,0.0147783
63973,24791,1910,0.366995
63974,24791,4140,0.524631
63975,24791,4439,0.626437
63976,24791,1075,0.496716
63977,24791,939,0.678982
63978,24791,2769,0.841544
63979,24791,2767,0.594417
63980,24792,658,1
63981,24793,2795,0.351852
63982,24793,5996,0.177249
63983,24793,1531,0.230159
63984,24793,3627,0.980159
63985,24794,5073,0.812925
63986,24794,3184,0.329932
63987,24794,5567,0.751701
63988,24795,6989,0.755952
63989,24795,221,0.315476
63990,24795,1298,0.863095
63991,24796,3018,0.710317
63992,24796,4768,0.138889
63993,24796,4607,0.880952
63994,24796,5089,0.0277778
63995,24796,3917,0.81746
63996,24796,1831,0.480159
63997,24797,3587,0.30112
63998,24797,6694,0.42577
63999,24797,1749,0.560224
64000,24797,2303,0.984594
64001,24797,969,0.635854
64002,24797,5522,0.956583
64003,24797,6303,0.238095
64004,24797,6975,0.359944
64005,24798,6478,0
64006,24798,623,0.261905
64007,24798,3520,0.778912
64008,24798,4376,0.969388
64009,24798,2836,0.394558
64010,24799,7335,0.192118
64011,24799,6280,0.0533662
64012,24799,6804,0.958949
64013,24799,7466,0.341544
64014,24799,6818,0.83908
64015,24799,6818,0.804598
64016,24799,722,0.142857
64017,24799,4580,0.536125
64018,24799,6426,0.518883
64019,24799,2399,0.587028
64020,24799,3654,0.579639
64021,24799,1575,0.802956
64022,24799,4332,0.825944
64023,24800,5031,0.709524
64024,24800,2582,0.26
64025,24800,1698,0.801905
64026,24800,2569,0.285714
64027,24800,5614,0.233333
64028,24800,370,0.127619
64029,24800,4783,0.198095
64030,24801,120,0.718254
64031,24801,5872,0.380952
64032,24801,1308,0.138889
64033,24802,6444,1
64034,24803,1643,1
64035,24803,1643,0
64036,24805,3560,0.613095
64037,24805,908,0
64038,24805,3125,0.261905
64039,24806,3563,0
64040,24807,49,0.0595238
64041,24807,226,0.289683
64042,24807,4569,0.198413
64043,24807,4569,0.115079
64044,24807,3711,0.847222
64045,24807,4560,0.84127
64046,24808,4904,0.125
64047,24808,6989,0.910714
64048,24808,204,0.309524
64049,24809,4113,0.666667
64050,24809,2303,1
64051,24811,722,1
64052,24812,120,0.271429
64053,24812,4928,0.990476
64054,24812,3651,0
64055,24812,3936,0.328571
64056,24813,4788,0.952381
64057,24814,47,0.0986395
64058,24815,4171,0.5
64059,24815,78,1
64060,24817,2456,1
64061,24817,664,0
64062,24819,6378,0.928571
64063,24819,688,0
64064,24819,3654,0.333333
64065,24820,1976,1
64066,24820,6453,0
64067,24821,722,1
64068,24822,3560,0.761905
64069,24822,664,0.5
64070,24823,7124,0.66369
64071,24823,3325,0.791667
64072,24823,5603,0.583333
64073,24823,4626,0.693452
64074,24823,1216,0
64075,24823,445,1
64076,24823,664,0.235119
64077,24824,7160,0.545455
64078,24824,2399,0.896104
64079,24825,3490,0.5
64080,24825,6531,1
64081,24826,2654,0.333333
64082,24828,2245,0.946712
64083,24828,2160,0.460317
64084,24828,220,0.14059
64085,24828,3916,0.809524
64086,24828,2383,0.462585
64087,24828,1572,0.477324
64088,24828,7136,0.337868
64089,24829,6241,0.533333
64090,24829,7136,0.2
64091,24830,2795,0.37619
64092,24830,4169,0.638095
64093,24830,657,0
64094,24830,3505,0.519048
64095,24831,3184,0.208141
64096,24831,5553,0.572197
64097,24831,4263,0.203533
64098,24831,2976,0.804916
64099,24831,3299,0.659754
64100,24831,749,0.0645161
64101,24831,5759,0.456221
64102,24831,792,0.844086
64103,24831,3601,0.812596
64104,24831,4783,0.614439
64105,24832,5148,1
64106,24832,4569,0.252381
64107,24832,4569,0.052381
64108,24832,1868,0.633333
64109,24832,4644,0.766667
64110,24834,1868,0.669048
64111,24834,6807,1
64112,24835,3876,0.850794
64113,24835,1083,0.419048
64114,24835,2383,0.271429
64115,24835,7099,0.330159
64116,24835,5476,0.561905
64117,24835,5109,0.439683
64118,24836,3182,0.530612
64119,24836,1694,0.44898
64120,24836,6006,0.142857
64121,24836,6006,0
64122,24837,6132,0.595238
64123,24837,6132,0.428571
64124,24841,2030,0.879762
64125,24841,5866,0.664286
64126,24841,6247,0.597619
64127,24841,1069,0.0821429
64128,24841,1069,0.0321429
64129,24841,6733,0.87619
64130,24841,6832,0.614286
64131,24841,520,0.885714
64132,24841,5697,0.386905
64133,24841,2551,0.516667
64134,24841,168,0.455952
64135,24842,5314,0.052381
64136,24842,1575,0.971429
64137,24842,4496,0.747619
64138,24842,4058,0.290476
64139,24843,5633,0.394841
64140,24843,7287,0.738095
64141,24843,3032,0.375
64142,24843,3844,1
64143,24843,2171,0
64144,24843,1298,0.720238
64145,24844,1912,0.258658
64146,24844,4644,0.767316
64147,24844,1886,0.832251
64148,24844,3916,0.942641
64149,24844,3681,0.188312
64150,24844,7136,0.375541
64151,24844,2986,0.997835
64152,24845,6989,0.560606
64153,24845,3221,0.930736
64154,24845,1052,0.0909091
64155,24845,3685,0.941558
64156,24845,1489,0.841991
64157,24845,6775,0.272727
64158,24845,2383,0.393939
64159,24848,7052,0.357143
64160,24850,53,1
64161,24851,652,1
64162,24853,1395,0.452381
64163,24853,3182,0
64164,24856,274,0
64165,24856,274,0.261905
64166,24856,6426,0.357143
64167,24860,2058,0.871429
64168,24860,2908,0
64169,24860,1391,0.219048
64170,24860,6013,0.519048
64171,24860,6533,0.928571
64172,24861,3018,0.633333
64173,24861,4603,0.928571
64174,24861,3027,0.257143
64175,24861,4113,0.32381
64176,24863,3654,0.15873
64177,24863,2383,0.222222
64178,24863,2303,0.686508
64179,24863,627,0.119048
64180,24863,1625,0.571429
64181,24864,445,1
64182,24866,6774,0.696886
64183,24866,6774,0.658425
64184,24866,1419,0.224359
64185,24866,6763,0.914835
64186,24866,172,0.488095
64187,24866,6028,0.891941
64188,24866,2228,0.784799
64189,24866,7128,0.809524
64190,24866,4436,0.35348
64191,24866,3909,0.679487
64192,24866,45,0.427656
64193,24866,6968,0.589744
64194,24866,5256,0.668498
64195,24866,3182,0
64196,24866,7080,0.335165
64197,24867,7015,0.371429
64198,24867,4899,1
64199,24867,6024,0.409524
64200,24867,1282,0.8
64201,24869,2586,0
64202,24870,6200,0.323529
64203,24870,908,0.233894
64204,24870,5909,0.289916
64205,24870,3334,0.366947
64206,24870,1480,0.918768
64207,24871,1375,1
64208,24871,5029,0
64209,24872,832,1
64210,24872,6441,0.556777
64211,24872,3425,0.395604
64212,24872,6378,0.904762
64213,24872,6426,0.538462
64214,24872,3858,0.703297
64215,24872,4561,0.0494505
64216,24872,581,0.0384615
64217,24873,3936,0.785714
64218,24875,4566,0
64219,24875,3504,1
64220,24876,173,0.0291005
64221,24876,4856,0.592593
64222,24876,2559,0.854497
64223,24876,6380,1
64224,24877,2981,0
64225,24878,3912,1
64226,24879,185,0.047619
64227,24880,5955,0.603175
64228,24880,2863,0.956349
64229,24880,4569,0.166667
64230,24880,5618,0.781746
64231,24881,5198,0.666667
64232,24881,50,0.333333
64233,24882,860,0.821429
64234,24882,1035,0.613095
64235,24882,3935,0.25
64236,24884,2925,0.0304233
64237,24884,2303,0.835979
64238,24884,5895,0.977513
64239,24884,4225,0.227513
64240,24884,5633,0.37037
64241,24884,5443,0.633598
64242,24884,7168,0.0277778
64243,24885,3600,0.704082
64244,24885,3363,0.108844
64245,24885,7252,0.901361
64246,24885,5941,0.568027
64247,24886,7017,0.190476
64248,24886,633,0.785714
64249,24887,4650,0.794372
64250,24887,3233,0.205628
64251,24887,4980,0.318182
64252,24887,4506,0.714286
64253,24888,3027,0.169643
64254,24888,2177,0.306548
64255,24888,5734,0.401786
64256,24888,3018,0.729167
64257,24889,4163,0.357143
64258,24889,4644,0.819048
64259,24893,1350,0.984127
64260,24893,1163,0.333333
64261,24894,1321,0.333333
64262,24894,2747,0.912698
64263,24894,7065,0
64264,24895,1212,0.599206
64265,24895,602,0
64266,24895,4603,0.646825
64267,24895,6975,0.34127
64268,24897,5433,0
64269,24897,1527,0.25
64270,24898,5977,0.0863095
64271,24898,6686,0.0386905
64272,24898,5927,0.25
64273,24898,3232,0.645833
64274,24899,5931,0.583333
64275,24899,1100,0.407738
64276,24900,53,1
64277,24900,5899,0.280952
64278,24901,6478,1
64279,24902,171,0.307823
64280,24902,3665,0.906463
64281,24902,1575,0.807823
64282,24902,5774,0.168367
64283,24902,3074,0.673469
64284,24902,4990,0.812925
64285,24902,2435,0.482993
64286,24902,3951,0.396259
64287,24906,445,0.996825
64288,24906,5597,0.0666667
64289,24906,453,0.203175
64290,24906,2146,0.638095
64291,24906,6975,0.377778
64292,24906,3143,0.338095
64293,24908,5746,0
64294,24908,4569,0.607143
64295,24909,6851,0.321429
64296,24909,2060,0.145833
64297,24909,2060,0.0208333
64298,24909,2897,0.866071
64299,24909,21,0.75
64300,24909,4113,0.514881
64301,24909,5346,0.892857
64302,24910,2397,1
64303,24910,1069,0.15873
64304,24910,1069,0.00793651
64305,24910,4702,0.444444
64306,24910,2287,0.825397
64307,24912,3018,0.25
64308,24914,6718,1
64309,24914,220,0
64310,24916,6507,0.0952381
64311,24916,2487,0.904762
64312,24917,1015,0.732143
64313,24917,3989,0.621032
64314,24917,2172,0.347222
64315,24917,3580,0.672619
64316,24918,4789,0.892857
64317,24918,4420,0.496032
64318,24918,3902,0.0238095
64319,24918,5392,0.718254
64320,24918,4636,0.674603
64321,24919,5928,0.037037
64322,24919,5928,0
64323,24919,3670,0.240741
64324,24919,4636,0.888007
64325,24919,6975,0.45679
64326,24919,5373,0.852734
64327,24919,1552,0.890653
64328,24919,4715,0.678131
64329,24919,5522,0.904762
64330,24919,1784,0.104056
64331,24919,2962,0.560847
64332,24919,5175,0.10582
64333,24919,948,0.149912
64334,24920,6687,0.294643
64335,24920,6056,0.633929
64336,24920,1045,0
64337,24920,2774,0.732143
64338,24921,934,0.785714
64339,24921,3936,0.867965
64340,24921,6718,0.376623
64341,24922,3159,0.271429
64342,24922,1868,1
64343,24922,2962,0.480952
64344,24922,2383,0.480952
64345,24922,4216,0
64346,24923,2949,0.479592
64347,24923,4640,0.142857
64348,24923,2368,0.877551
64349,24923,1200,0.904762
64350,24924,2980,0.928571
64351,24926,7136,1
64352,24927,7015,0.047619
64353,24928,4833,0.157848
64354,24928,722,0.252205
64355,24928,7105,0.244268
64356,24928,1069,0.037037
64357,24928,1069,0
64358,24928,7195,0.893298
64359,24928,3232,0.798942
64360,24928,7045,0.547619
64361,24928,3461,0.534392
64362,24928,5225,0.720459
64363,24928,5311,0.106702
64364,24928,5937,0.521164
64365,24929,2808,0.309524
64366,24930,4627,0.142857
64367,24930,6406,0
64368,24930,2751,1
64369,24930,2533,0.387755
64370,24930,3357,0.530612
64371,24930,4307,0.588435
64372,24931,1069,0.5
64373,24931,1069,0
64374,24932,5864,0.14881
64375,24932,4658,0.386905
64376,24932,333,0.175595
64377,24936,1575,0.995238
64378,24936,3897,0.416667
64379,24936,4339,0.842857
64380,24936,6433,0.792857
64381,24936,6268,0.652381
64382,24936,6678,0.409524
64383,24936,664,0.2
64384,24937,3298,0.97619
64385,24937,5957,0.0904762
64386,24937,3929,0.0142857
64387,24937,1868,0.630952
64388,24937,2399,0.254762
64389,24938,2128,0.988095
64390,24939,3234,0.653439
64391,24939,5984,0.597884
64392,24939,3504,0.306878
64393,24939,3325,0.0793651
64394,24939,1879,0.391534
64395,24940,2501,0.165131
64396,24940,2406,0.546851
64397,24940,2582,0.121352
64398,24940,6152,0.0437788
64399,24940,6467,0.185868
64400,24940,6467,0.427035
64401,24940,7242,0.394777
64402,24940,7273,0.501536
64403,24940,211,0.369432
64404,24940,211,0.337174
64405,24940,1789,0.528418
64406,24940,6182,0.476959
64407,24940,2406,0.269585
64408,24940,7273,0.506912
64409,24940,4673,0.143625
64410,24940,1052,0.0460829
64411,24940,1052,0.0138249
64412,24940,1838,0.467742
64413,24940,7233,0.990015
64414,24940,3917,0.899386
64415,24940,6373,0.880184
64416,24940,3979,0.977727
64417,24940,2972,0.808756
64418,24941,3128,0
64419,24942,6972,0
64420,24945,1694,1
64421,24945,1694,0
64422,24946,3654,0.0442177
64423,24946,5633,0.527211
64424,24946,4081,1
64425,24947,3605,0.812207
64426,24947,7233,0.690812
64427,24947,3010,0.557344
64428,24947,278,0.947686
64429,24947,707,0.882294
64430,24947,6775,0.392689
64431,24947,4307,0.927565
64432,24947,4003,0.697518
64433,24947,7015,0.755869
64434,24947,3814,0.920188
64435,24947,6694,0.722334
64436,24947,1861,0.829645
64437,24947,3149,0.609323
64438,24947,3018,0.552985
64439,24947,4867,0.394366
64440,24947,522,0.227029
64441,24947,3159,0.416834
64442,24947,4569,0.112676
64443,24947,4569,0.0985915
64444,24947,1957,0.244467
64445,24947,3648,0.306841
64446,24947,3691,0.811201
64447,24948,4113,0
64448,24949,4341,0.972085
64449,24949,918,0.385878
64450,24949,42,0.428571
64451,24949,6268,0.65353
64452,24949,4633,0.429392
64453,24949,7339,0.682266
64454,24949,6163,0.33087
64455,24949,6839,0.164204
64456,24949,6865,0.0221675
64457,24949,93,0.0139573
64458,24949,500,0.0960591
64459,24949,4191,0.358785
64460,24949,1959,0.665025
64461,24949,6488,0.802135
64462,24949,3315,0.728243
64463,24949,269,0.397373
64464,24949,2364,0.957307
64465,24949,6130,0.0763547
64466,24951,212,0
64467,24952,4471,0.220238
64468,24952,6346,0.982143
64469,24952,5490,0
64470,24952,2795,0.628968
64471,24954,2202,0.514286
64472,24954,5730,0.561905
64473,24954,1868,0.4
64474,24954,2751,0.969048
64475,24954,1376,0.05
64476,24955,1717,0
64477,24955,6225,0.761905
64478,24956,6774,1
64479,24957,1733,0.111111
64480,24957,4013,0.494709
64481,24957,29,0.285714
64482,24957,6653,0
64483,24957,2524,0.965608
64484,24957,5456,0.783069
64485,24958,4662,0.738095
64486,24959,3637,0.130952
64487,24959,1755,0.654762
64488,24960,5983,0.564286
64489,24960,4603,0.771429
64490,24962,3685,1
64491,24962,6507,0.452381
64492,24964,7064,0.226984
64493,24964,2207,0.952381
64494,24964,54,0.35873
64495,24964,29,0.179365
64496,24964,5180,0.657143
64497,24964,5679,0.411111
64498,24965,5983,0.585034
64499,24965,5928,0.136054
64500,24965,3685,0.97619
64501,24965,5199,0.714286
64502,24966,204,0.565476
64503,24966,5096,0.958333
64504,24966,108,0.559524
64505,24966,7335,0
64506,24967,2406,1
64507,24968,1279,0.190476
64508,24970,6553,1
64509,24971,5430,0.178571
64510,24971,6507,1
64511,24972,6551,0.166667
64512,24973,7181,0.919048
64513,24973,7229,0.604762
64514,24973,934,0.352381
64515,24975,3029,0.857143
64516,24975,193,1
64517,24975,6046,0.714286
64518,24975,5613,0.108844
64519,24975,4331,0.251701
64520,24975,1392,0.397959
64521,24977,6415,1
64522,24977,527,0.5
64523,24977,527,0
64524,24978,2400,1
64525,24979,3554,0.857143
64526,24979,530,0
64527,24983,7160,0.666667
64528,24983,6270,0
64529,24984,3325,0
64530,24984,2171,0.410714
64531,24985,6315,0.5
64532,24985,5313,0
64533,24985,4185,1
64534,24986,49,0.25
64535,24986,2122,0
64536,24986,4004,0.910714
64537,24988,7136,0.849206
64538,24990,6974,0.780423
64539,24990,3483,0.222222
64540,24990,48,0.611111
64541,24990,3112,0.854497
64542,24990,4998,0.489418
64543,24992,526,0.707619
64544,24992,2594,0
64545,24992,7466,0.579048
64546,24992,2171,0.319048
64547,24992,5674,0.87619
64548,24992,3897,0.480952
64549,24992,4277,0.594286
64550,24992,7181,0.94381
64551,24993,2074,0.511905
64552,24993,6280,0
64553,24994,1448,0
64554,24994,3020,1
64555,24996,747,0.468254
64556,24997,4631,0.772109
64557,24997,4900,0
64558,24997,3685,0.969388
64559,24997,1164,0.19898
64560,24997,3155,0.318027
64561,24997,3082,0.55102
64562,24997,145,0.818027
64563,24997,2303,0.644558
64564,24997,6191,0.743197
64565,24998,4515,1
64566,24999,1052,0.0714286
64567,24999,1052,0
64568,24999,3020,0.897959
64569,24999,405,0.561224
64570,24999,316,0.455782
64571,24999,6478,0.195578
64572,25000,2483,0.8
64573,25000,2483,0.6
64574,25000,316,0.27619
64575,25000,910,1
64576,25000,5034,0
64577,25001,6151,1
64578,25003,1707,0.311224
64579,25003,5391,0.683673
64580,25003,4210,0.459184
64581,25003,6601,0.634354
64582,25003,3551,0.522109
64583,25003,5045,0.117347
64584,25004,7122,0.321429
64585,25005,714,0.419799
64586,25005,1266,0.680451
64587,25005,220,0.0927318
64588,25005,1133,0.813283
64589,25005,1755,0.676692
64590,25005,6831,0.659148
64591,25005,6588,0.314536
64592,25005,7399,0.0739348
64593,25005,1838,0.151629
64594,25006,1694,0.357143
64595,25006,6051,0.369048
64596,25006,5490,0.77381
64597,25009,1282,0.88961
64598,25009,1868,0.430736
64599,25009,967,0.151515
64600,25009,3143,0.136364
64601,25009,1142,0.642857
64602,25010,6718,1
64603,25011,1270,0.150794
64604,25012,5274,0.484127
64605,25012,368,0.876984
64606,25012,3662,0.511905
64607,25012,274,0
64608,25012,5073,0.0833333
64609,25014,6181,0.757576
64610,25014,177,0.948052
64611,25015,4928,0.819048
64612,25015,6882,0.804762
64613,25015,860,0.478571
64614,25016,7314,0.365079
64615,25016,435,1
64616,25016,2863,0.547619
64617,25016,6426,0.0873016
64618,25017,3600,0.172619
64619,25017,2033,0.077381
64620,25018,4650,1
64621,25018,7167,0.0873016
64622,25018,2652,0.65873
64623,25018,1835,0.480159
64624,25019,4506,0.761905
64625,25019,3112,0.571429
64626,25019,2383,0.194444
64627,25019,1058,0.849206
64628,25019,6426,0.119048
64629,25020,299,1
64630,25020,6378,0.52381
64631,25020,3917,0.52381
64632,25021,3020,0.75
64633,25021,220,0.291667
64634,25023,4496,0.833333
64635,25027,4047,0.5
64636,25027,4081,0.922619
64637,25027,2171,0.25
64638,25027,4960,0
64639,25027,5986,0.827381
64640,25028,2303,0.238095
64641,25031,3143,0.280952
64642,25031,3999,1
64643,25033,7172,0
64644,25033,2399,0.922619
64645,25033,324,0.47619
64646,25034,5615,0.343101
64647,25034,6504,0.847985
64648,25034,4941,0.443834
64649,25034,2087,0.924298
64650,25034,1866,0.954823
64651,25034,3462,0.615995
64652,25034,2848,0.492063
64653,25034,1749,0.473138
64654,25034,2631,0.366911
64655,25034,1755,0.302808
64656,25034,4670,0.312576
64657,25034,7136,0.235653
64658,25034,7137,0.789988
64659,25034,895,0.582418
64660,25034,4636,0.625153
64661,25034,1419,0.255189
64662,25034,3844,0.884615
64663,25034,562,0.774725
64664,25035,4276,0.31746
64665,25036,2368,1
64666,25037,3600,0.611111
64667,25037,3027,0.404762
64668,25038,3587,0.559524
64669,25038,1957,0.916667
64670,25039,2122,0.153061
64671,25039,5187,0.0918367
64672,25039,7088,1
64673,25040,7099,1
64674,25042,3339,1
64675,25043,4890,0.616883
64676,25043,6974,0.772727
64677,25043,598,0.844156
64678,25043,6426,0.491342
64679,25043,4214,0.396104
64680,25043,7355,0.54329
64681,25043,1522,0
64682,25045,7066,0.766667
64683,25045,1502,0
64684,25045,6510,0.62381
64685,25045,4927,0.342857
64686,25046,2811,1
64687,25046,705,0.5
64688,25047,1776,0.581633
64689,25047,7486,0.612245
64690,25047,4927,0.571429
64691,25048,4241,0
64692,25048,2808,0.589286
64693,25048,3010,0.660714
64694,25049,7229,0.642857
64695,25049,4420,0.70696
64696,25049,1308,0
64697,25049,627,0.197802
64698,25049,3876,0.763736
64699,25049,5835,0.24359
64700,25050,4503,0.0670996
64701,25050,7138,0.651515
64702,25050,1547,0.638528
64703,25050,6436,0.0324675
64704,25050,6975,0.757576
64705,25050,6053,0.357143
64706,25052,5452,0.452381
64707,25052,2729,1
64708,25053,2751,1
64709,25053,4552,0.75
64710,25053,3929,0
64711,25053,5567,0.25
64712,25053,7150,0.5
64713,25054,7051,1
64714,25056,4437,0.748299
64715,25056,6415,0.428571
64716,25056,6454,0.085034
64717,25056,1934,0.369048
64718,25056,2790,0.812925
64719,25056,3277,0.712585
64720,25056,2729,0.554422
64721,25057,2313,0.3
64722,25057,4161,0.885714
64723,25057,4587,0.1
64724,25057,6346,0.635714
64725,25057,3668,0.283333
64726,25057,6298,0.561905
64727,25058,4552,1
64728,25058,1957,0.261905
64729,25059,3496,0.41604
64730,25059,1912,0.304511
64731,25059,77,0.45614
64732,25059,21,0.809524
64733,25060,6968,0.666667
64734,25060,2406,0.174603
64735,25061,4506,0.75
64736,25062,5158,0.819728
64737,25062,3357,0.758503
64738,25062,627,0.527211
64739,25063,6231,0.687302
64740,25063,3670,0.360317
64741,25063,239,0.0698413
64742,25063,2160,0.55873
64743,25063,5759,0.504762
64744,25063,2717,0.226984
64745,25063,849,0.266667
64746,25063,7136,0.447619
64747,25063,7160,0.47619
64748,25064,1793,0.92328
64749,25064,2467,0.0952381
64750,25064,1007,0.513228
64751,25064,6243,0.021164
64752,25064,5870,0.497354
64753,25064,2569,0.513228
64754,25065,7160,0.392857
64755,25065,4680,0
64756,25065,661,0.958333
64757,25065,2836,0.369048
64758,25065,6268,0.779762
64759,25067,2303,0.960884
64760,25067,4161,1
64761,25067,4699,0.897109
64762,25067,3279,0.0569728
64763,25067,5187,0.25
64764,25067,1879,0.480442
64765,25067,5416,0.431973
64766,25067,7172,0.210884
64767,25068,1754,0.967262
64768,25068,3999,0.735119
64769,25068,383,0.895833
64770,25068,2848,0.223214
64771,25068,2655,0
64772,25071,289,0
64773,25072,1639,0.845938
64774,25072,3437,0.554622
64775,25072,1486,0.156863
64776,25072,7009,0.380952
64777,25072,6940,0.0560224
64778,25072,2328,0.928571
64779,25072,2188,0.00280112
64780,25072,597,0.591036
64781,25072,6888,0.703081
64782,25072,2949,0.55042
64783,25072,3000,0.345938
64784,25074,2171,0.316667
64785,25074,5322,0.683333
64786,25074,2399,0.638095
64787,25074,6987,0.0666667
64788,25074,1638,0.809524
64789,25074,1169,0.257143
64790,25074,2571,0.0333333
64791,25075,2848,0.795238
64792,25075,6056,0.638095
64793,25078,5168,1
64794,25078,4270,0.5
64795,25078,3902,0.25
64796,25080,4577,0.25
64797,25080,3911,0
64798,25082,6418,0.580688
64799,25082,3876,0.829365
64800,25082,3681,0.175926
64801,25082,5011,0.71164
64802,25082,3504,0.851852
64803,25082,226,0.359788
64804,25082,3942,0.240741
64805,25082,356,0.705026
64806,25083,3159,0.666667
64807,25083,5159,0.333333
64808,25085,1321,0
64809,25086,5763,0.869048
64810,25086,1725,0.511905
64811,25087,627,0.778912
64812,25087,868,0.894558
64813,25087,4569,0.142857
64814,25087,4113,0.581633
64815,25087,3391,0.377551
64816,25088,5374,0.798535
64817,25088,5674,0.632479
64818,25088,6884,0.953602
64819,25088,232,0.589133
64820,25088,6659,0.257631
64821,25088,2808,0.269841
64822,25088,5239,0.550061
64823,25088,2555,0.629426
64824,25088,1015,0.730159
64825,25088,6699,0.410256
64826,25088,2225,0.0775336
64827,25088,4702,0.581807
64828,25088,3504,0.6221
64829,25088,2225,0.0518926
64830,25088,3508,0.557387
64831,25088,6342,0.228327
64832,25088,7466,0.180708
64833,25089,2383,1
64834,25090,3363,1
64835,25092,4105,0.420635
64836,25092,6213,0.0515873
64837,25092,2786,0.134921
64838,25092,2654,0.246032
64839,25092,500,0.712302
64840,25092,5866,0.865079
64841,25092,3507,0.763889
64842,25093,6510,0.342593
64843,25093,4662,0.763228
64844,25093,1996,0.702381
64845,25093,2303,0.69709
64846,25093,6236,0.92328
64847,25094,5029,0.396825
64848,25094,96,0.436508
64849,25095,2729,0.755102
64850,25095,5168,0.785714
64851,25095,2399,0.136054
64852,25095,5683,0.00680272
64853,25096,6975,0.107143
64854,25096,6139,0.97619
64855,25097,6921,0.556122
64856,25097,2581,0.457483
64857,25097,2159,0.134354
64858,25097,4506,0.727891
64859,25097,6947,0
64860,25097,3384,0.108844
64861,25097,5226,0.185374
64862,25097,6241,0.755102
64863,25098,7136,1
64864,25101,4856,0
64865,25101,74,1
64866,25104,1694,1
64867,25104,1694,0
64868,25105,4277,1
64869,25106,3236,0
64870,25106,403,0.261905
64871,25106,4564,0.488095
64872,25107,527,0
64873,25107,4003,1
64874,25108,2968,0.666667
64875,25110,934,1
64876,25110,1059,0.5
64877,25113,7196,1
64878,25115,2383,0.313492
64879,25115,5159,0.10119
64880,25115,3873,0.295635
64881,25115,6565,1
